timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-02-28T18:32:59,codecarbon,3f9081bd-2013-4605-98b1-d1721c4ff760,158.21958899497986,0.0003610828929807,0.0022821630069601,42.5,26.644,4.755449295043945,0.0018669041130277,0.0005268779420938,0.0002086204811675,0.0026024025362891,United States,USA,oregon,,,Linux-5.10.147+-x86_64-with-glibc2.29,3.8.10,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.681198120117188,machine,N
2023-02-28T18:38:14,codecarbon,0f82d984-dd03-4dac-89af-620c2d552106,158.65234899520874,0.00036289405456450076,0.0022873538076354613,42.5,26.644000000000002,4.755449295043945,0.0018719079800777968,0.0005344019365510014,0.0002091460530706115,0.00261545596969941,United States,USA,oregon,,,Linux-5.10.147+-x86_64-with-glibc2.29,3.8.10,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.681198120117188,machine,N
